agency,date,time,event_num,incident_num,nature_code,Nature_Description,beat_zone,event_source,disposition_code,Hour,Year,Num,NumDay,NumMonth,YearMon,Location,NatureMajor
SRP,04/28/2017 12:00:00 AM,1345,171180246,,UNWANTED,UNWANTED GUEST,2,PHONE,HRI,13,2017,1,5 Fri,,2017_04,"(38.47161755135453, -122.72598208522727)",UNWANTED GUEST
SRP,06/17/2017 12:00:00 AM,1032,171680134,,1017,SECURITYCHECK,9,OFFICER,HRI,10,2017,1,6 Sat,,2017_06,"(38.44045665915714, -122.714000728771)",SECURITYCHECK
SRP,12/11/2016 12:00:00 AM,0901,163460082,,415U,DISTURBANCE UNWANTED GUEST,5,PHONE,HRI,9,2016,1,0 Sun,,2016_12,"(38.434493087984926, -122.74306769323636)",DISTURBANCE UNWANTED GUEST
SRP,06/27/2017 12:00:00 AM,1809,171780340,,CO,COUNTY / CITY ORDINANCE,5,PHONE,HRI,18,2017,1,2 Tue,,2017_06,"(38.43731334381676, -122.7335937615878)",COUNTY / CITY ORDINANCE
SRP,02/13/2017 12:00:00 AM,0819,170440064,,CO,COUNTY / CITY ORDINANCE,8,PHONE,HRI,8,2017,1,1 Mon,,2017_02,"(38.412793653713564, -122.70820668999224)",COUNTY / CITY ORDINANCE
SRP,12/02/2016 12:00:00 AM,0919,163370060,,1066,SUSPICIOUS PERSON,9,PHONE,HRI,9,2016,1,5 Fri,,2016_12,"(38.4386847996442, -122.71233511899364)",SUSPICIOUS PERSON
SRP,01/21/2017 12:00:00 AM,0845,170210067,,CO,COUNTY / CITY ORDINANCE,9,PHONE,HRI,8,2017,1,6 Sat,,2017_01,"(38.4413634231099, -122.71078716499751)",COUNTY / CITY ORDINANCE
SRP,11/24/2016 12:00:00 AM,0325,163290051,,OWS,OUT WITH SUBJECT,4,OFFICER,HRI,3,2016,1,4 Thu,,2016_11,"(38.46561793049751, -122.65174087147876)",OUT WITH SUBJECT
SRP,03/12/2017 12:00:00 AM,0055,170710016,,OWS,OUT WITH SUBJECT,4,OFFICER,HRI,0,2017,1,0 Sun,,2017_03,"(38.45083461289056, -122.6963025800381)",OUT WITH SUBJECT
SRP,08/03/2017 12:00:00 AM,0550,172150041,,415V,DISTURBANCE VERBAL,1,PHONE,HRI,5,2017,1,4 Thu,,2017_08,"(38.47004310864054, -122.73956733306152)",OTHER
SRP,07/11/2017 12:00:00 AM,2341,171920453,,OWS,OUT WITH SUBJECT,6,OFFICER,HRI,23,2017,1,2 Tue,,2017_07,"(38.43523578148003, -122.6864905876868)",OUT WITH SUBJECT
SRP,03/27/2017 12:00:00 AM,0409,170860036,,SLEEPER,SUBJ SLEEPING,2,PHONE,HRI,4,2017,1,1 Mon,,2017_03,"(38.46082272093035, -122.71680259605651)",SUBJ SLEEPING
SRP,11/05/2016 12:00:00 AM,0121,163100037,,OWS,OUT WITH SUBJECT,8,OFFICER,HRI,1,2016,1,6 Sat,,2016_11,"(38.419907811376845, -122.71144296922358)",OUT WITH SUBJECT
SRP,11/29/2016 12:00:00 AM,2200,163340385,160016109,CTW,CHECK THE WELFARE,9,PHONE,HRI,22,2016,1,2 Tue,,2016_11,"(38.440971421910795, -122.7191103668332)",CHECK THE WELFARE
SRP,06/11/2017 12:00:00 AM,1118,171620104,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,11,2017,1,0 Sun,,2017_06,"(38.44060847304587, -122.70357684417716)",OUT WITH SUBJECT
SRP,04/21/2017 12:00:00 AM,1236,171110172,,UNWANTED,UNWANTED GUEST,9,PHONE,HRI,12,2017,1,5 Fri,,2017_04,"(38.440539276016224, -122.7144065594258)",UNWANTED GUEST
SRP,04/25/2017 12:00:00 AM,2147,171150444,,OWS,OUT WITH SUBJECT,2,OFFICER,HRI,21,2017,1,2 Tue,,2017_04,"(38.44554249605279, -122.7072567512866)",OUT WITH SUBJECT
SRP,02/21/2017 12:00:00 AM,0706,170520045,,UNWANTED,UNWANTED GUEST,9,PHONE,HRI,7,2017,1,2 Tue,,2017_02,"(38.43338248435111, -122.71408716513903)",UNWANTED GUEST
SRP,06/08/2017 12:00:00 AM,1748,171590277,170007528,T,TRAFFIC STOP,5,OFFICER,HRI,17,2017,1,4 Thu,,2017_06,"(38.43757605023659, -122.73157151187937)",OTHER
SRP,02/22/2017 12:00:00 AM,1149,170530130,,1066,SUSPICIOUS PERSON,7,PHONE,HRI,11,2017,1,3 Wed,,2017_02,"(38.427793871261585, -122.7492919929486)",SUSPICIOUS PERSON
SRP,05/25/2017 12:00:00 AM,2212,171450415,,415U,DISTURBANCE UNWANTED GUEST,5,PHONE,HRI,22,2017,1,4 Thu,,2017_05,"(38.42901374909752, -122.74110123042435)",DISTURBANCE UNWANTED GUEST
SRP,01/14/2017 12:00:00 AM,0644,170140061,,1066,SUSPICIOUS PERSON,1,PHONE,HRI,6,2017,1,6 Sat,,2017_01,"(38.46340758638047, -122.72808150855423)",SUSPICIOUS PERSON
SRP,06/21/2017 12:00:00 AM,1419,171720262,,415V,DISTURBANCE VERBAL,9,PHONE,HRI,14,2017,1,3 Wed,,2017_06,"(38.44228412864304, -122.70931592148722)",OTHER
SRP,01/18/2017 12:00:00 AM,0751,170180047,,1017,SECURITYCHECK,1,OFFICER,HRI,7,2017,1,3 Wed,,2017_01,"(38.459904460097526, -122.7283985433917)",SECURITYCHECK
SRP,05/28/2017 12:00:00 AM,0837,171480107,,1017,SECURITYCHECK,5,PHONE,HRI,8,2017,1,0 Sun,,2017_05,"(38.44218048755954, -122.73079464552488)",SECURITYCHECK
SRP,01/10/2017 12:00:00 AM,2115,170100402,,1154,SUSPICIOUS VEHICLE,4,OFFICER,HRI,21,2017,1,2 Tue,,2017_01,"(38.450530814731465, -122.68972435886351)",SUSPICIOUS VEHICLE
SRP,11/08/2016 12:00:00 AM,1604,163130300,,CO,COUNTY / CITY ORDINANCE,1,PHONE,HRI,16,2016,1,2 Tue,,2016_11,"(38.47928432796877, -122.73424485943967)",COUNTY / CITY ORDINANCE
SRP,03/01/2017 12:00:00 AM,1507,170600213,,CO,COUNTY / CITY ORDINANCE,8,PHONE,HRI,15,2017,1,3 Wed,,2017_03,"(38.41988995871646, -122.71477962981768)",COUNTY / CITY ORDINANCE
SRP,04/13/2017 12:00:00 AM,2214,171030419,,OWS,OUT WITH SUBJECT,8,OFFICER,HRI,22,2017,1,4 Thu,,2017_04,"(38.4340156156019, -122.68803589929468)",OUT WITH SUBJECT
SRP,01/30/2017 12:00:00 AM,1328,170300175,,1154O,SUSPICIOUS VEH OCCUPIED,7,PHONE,HRI,13,2017,1,1 Mon,,2017_01,"(38.42508655035944, -122.73082585261163)",SUSPICIOUS VEH OCCUPIED
SRP,01/24/2017 12:00:00 AM,1943,170240449,,OWS,OUT WITH SUBJECT,6,OFFICER,HRI,19,2017,1,2 Tue,,2017_01,"(38.43523578148003, -122.6864905876868)",OUT WITH SUBJECT
SRP,03/01/2017 12:00:00 AM,1352,170600187,,CO,COUNTY / CITY ORDINANCE,8,PHONE,HRI,13,2017,1,3 Wed,,2017_03,"(38.42524906117769, -122.71317164981522)",COUNTY / CITY ORDINANCE
SRP,03/01/2017 12:00:00 AM,2342,170600380,,1154O,SUSPICIOUS VEH OCCUPIED,8,OFFICER,HRI,23,2017,1,3 Wed,,2017_03,"(38.4340156156019, -122.68803589929468)",SUSPICIOUS VEH OCCUPIED
SRP,02/23/2017 12:00:00 AM,1837,170540287,,OWS,OUT WITH SUBJECT,1,OFFICER,HRI,18,2017,1,4 Thu,,2017_02,"(38.475975262791614, -122.7329707757358)",OUT WITH SUBJECT
SRP,03/15/2017 12:00:00 AM,0915,170740082,,CO,COUNTY / CITY ORDINANCE,2,PHONE,HRI,9,2017,1,3 Wed,,2017_03,"(38.470565057671436, -122.71775260835919)",COUNTY / CITY ORDINANCE
SRP,05/09/2017 12:00:00 AM,1839,171290337,,415,DISTURBANCE,8,PHONE,HRI,18,2017,1,2 Tue,,2017_05,"(38.43285877378141, -122.6890895322025)",DISTURBANCE
SRP,12/16/2016 12:00:00 AM,0907,163510057,,CO,COUNTY / CITY ORDINANCE,9,PHONE,HRI,9,2016,1,5 Fri,,2016_12,"(38.436533010511276, -122.72846062018353)",COUNTY / CITY ORDINANCE
SRP,01/10/2017 12:00:00 AM,1108,170100129,,415U,DISTURBANCE UNWANTED GUEST,9,PHONE,HRI,11,2017,1,2 Tue,,2017_01,"(38.43766415020484, -122.71972996353095)",DISTURBANCE UNWANTED GUEST
SRP,02/09/2017 12:00:00 AM,1852,170400283,,OWS,OUT WITH SUBJECT,6,OFFICER,HRI,18,2017,1,4 Thu,,2017_02,"(38.45870266568168, -122.67298430604511)",OUT WITH SUBJECT
SRP,04/02/2017 12:00:00 AM,0338,170920053,,OWS,OUT WITH SUBJECT,5,OFFICER,HRI,3,2017,1,0 Sun,,2017_04,"(38.43291811239091, -122.72252738647165)",OUT WITH SUBJECT
SRP,08/01/2017 12:00:00 AM,1011,172130128,,1066,SUSPICIOUS PERSON,2,PHONE,HRI,10,2017,1,2 Tue,,2017_08,"(38.461070470955875, -122.710923832018)",SUSPICIOUS PERSON
SRP,04/18/2017 12:00:00 AM,0022,171080007,,OWS,OUT WITH SUBJECT,1,OFFICER,HRI,0,2017,1,2 Tue,,2017_04,"(38.45462707117503, -122.72702822159668)",OUT WITH SUBJECT
SRP,12/17/2016 12:00:00 AM,0917,163520079,,UNWANTED,UNWANTED GUEST,1,PHONE,HRI,9,2016,1,6 Sat,,2016_12,"(38.4804022376446, -122.73592618575849)",UNWANTED GUEST
SRP,07/01/2017 12:00:00 AM,0729,171820069,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,7,2017,1,6 Sat,,2017_07,"(38.4433491570428, -122.70893543660277)",OUT WITH SUBJECT
SRP,07/13/2017 12:00:00 AM,0040,171940016,,415N,DISTURBANCE NOISE GENERAL,1,PHONE,HRI,0,2017,1,4 Thu,,2017_07,"(38.46137089412821, -122.7322970947447)",OTHER
SRP,07/09/2017 12:00:00 AM,0047,171900015,,CTW,CHECK THE WELFARE,5,PHONE,HRI,0,2017,1,0 Sun,,2017_07,"(38.43258199791884, -122.74390313311513)",CHECK THE WELFARE
SRP,11/18/2016 12:00:00 AM,0914,163230081,,1154,SUSPICIOUS VEHICLE,9,PHONE,HRI,9,2016,1,5 Fri,,2016_11,"(38.432885133659994, -122.71502827163958)",SUSPICIOUS VEHICLE
SRP,01/26/2017 12:00:00 AM,1250,170260217,,ATL,ATTEMPT TO LOCATE,6,PHONE,HRI,12,2017,1,4 Thu,,2017_01,"(38.4330654177003, -122.68620442396512)",OTHER
SRP,07/20/2017 12:00:00 AM,2241,172010370,,415JO,DISTURBANCE JUST OCCURRED,9,PHONE,HRI,22,2017,1,4 Thu,,2017_07,"(38.438992977930646, -122.72152742512316)",OTHER
SRP,03/09/2017 12:00:00 AM,0712,170680046,170003190,1066,SUSPICIOUS PERSON,9,PHONE,HRI,7,2017,1,4 Thu,,2017_03,"(38.43552237835423, -122.70050342183217)",SUSPICIOUS PERSON
SRP,12/22/2016 12:00:00 AM,0554,163570039,,1017,SECURITYCHECK,8,PHONE,HRI,5,2016,1,4 Thu,,2016_12,"(38.412440772325986, -122.71289731495575)",SECURITYCHECK
SRP,03/07/2017 12:00:00 AM,1936,170660335,,CO,COUNTY / CITY ORDINANCE,2,PHONE,HRI,19,2017,1,2 Tue,,2017_03,"(38.47611660831145, -122.7178852356546)",COUNTY / CITY ORDINANCE
SRP,01/09/2017 12:00:00 AM,1649,170090354,,415U,DISTURBANCE UNWANTED GUEST,7,PHONE,HRI,16,2017,1,1 Mon,,2017_01,"(38.425351005355125, -122.7642205334772)",DISTURBANCE UNWANTED GUEST
SRP,05/16/2017 12:00:00 AM,1332,171360247,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,13,2017,1,2 Tue,,2017_05,"(38.43772957996373, -122.72112713835271)",OUT WITH SUBJECT
SRP,11/15/2016 12:00:00 AM,2007,163200309,,UNWANTED,UNWANTED GUEST,2,PHONE,HRI,20,2016,1,2 Tue,,2016_11,"(38.444494416085895, -122.70396426059943)",UNWANTED GUEST
SRP,07/19/2017 12:00:00 AM,1353,172000220,,OWS,OUT WITH SUBJECT,8,OFFICER,HRI,13,2017,1,3 Wed,,2017_07,"(38.41628411449261, -122.71350803605407)",OUT WITH SUBJECT
SRP,04/16/2017 12:00:00 AM,1405,171060130,,415U,DISTURBANCE UNWANTED GUEST,9,PHONE,HRI,14,2017,1,0 Sun,,2017_04,"(38.4410265016694, -122.71243526942276)",DISTURBANCE UNWANTED GUEST
SRP,12/31/2016 12:00:00 AM,1414,163660131,,CTW,CHECK THE WELFARE,3,PHONE,HRI,14,2016,1,6 Sat,,2016_12,"(38.45209213714215, -122.75282226262027)",CHECK THE WELFARE
SRP,12/08/2016 12:00:00 AM,0652,163430030,,SLEEPER,SUBJ SLEEPING,1,PHONE,HRI,6,2016,1,4 Thu,,2016_12,"(38.463211902757024, -122.72863133546548)",SUBJ SLEEPING
SRP,05/13/2017 12:00:00 AM,1458,171330179,,1066,SUSPICIOUS PERSON,2,PHONE,HRI,14,2017,1,6 Sat,,2017_05,"(38.461211655715694, -122.71652011802112)",SUSPICIOUS PERSON
SRP,02/10/2017 12:00:00 AM,2337,170410370,,OWS,OUT WITH SUBJECT,1,OFFICER,HRI,23,2017,1,5 Fri,,2017_02,"(38.46588588293458, -122.74167927974057)",OUT WITH SUBJECT
SRP,05/05/2017 12:00:00 AM,1124,171250126,,647F,DRUNK IN PUBLIC,1,PHONE,HRI,11,2017,1,5 Fri,,2017_05,"(38.479499417673836, -122.73884430086008)",OTHER
SRP,05/29/2017 12:00:00 AM,1631,171490155,,CTW,CHECK THE WELFARE,9,PHONE,HRI,16,2017,1,1 Mon,,2017_05,"(38.43978609612021, -122.7127545872658)",CHECK THE WELFARE
SRP,12/09/2016 12:00:00 AM,0837,163440075,,CTW,CHECK THE WELFARE,9,PHONE,HRI,8,2016,1,5 Fri,,2016_12,"(38.43999796807946, -122.71535080941617)",CHECK THE WELFARE
SRP,04/18/2017 12:00:00 AM,1659,171080343,,415U,DISTURBANCE UNWANTED GUEST,9,PHONE,HRI,16,2017,1,2 Tue,,2017_04,"(38.440726791375035, -122.71958972371435)",DISTURBANCE UNWANTED GUEST
SRP,01/07/2017 12:00:00 AM,1619,170070156,,CTW,CHECK THE WELFARE,2,PHONE,HRI,16,2017,1,6 Sat,,2017_01,"(38.45863467879887, -122.71672127750297)",CHECK THE WELFARE
SRP,03/08/2017 12:00:00 AM,0912,170670091,,CO,COUNTY / CITY ORDINANCE,8,PHONE,HRI,9,2017,1,3 Wed,,2017_03,"(38.41626809948221, -122.70223091662723)",COUNTY / CITY ORDINANCE
SRP,12/16/2016 12:00:00 AM,0053,163510005,,1154,SUSPICIOUS VEHICLE,1,OFFICER,HRI,0,2016,1,5 Fri,,2016_12,"(38.45918599153348, -122.73085331991605)",SUSPICIOUS VEHICLE
SRP,06/13/2017 12:00:00 AM,2234,171640488,,SLEEPER,SUBJ SLEEPING,9,PHONE,HRI,22,2017,1,2 Tue,,2017_06,"(38.44484403959462, -122.71588814387488)",SUBJ SLEEPING
SRP,03/28/2017 12:00:00 AM,1811,170870404,,MD,MAN DOWN,8,PHONE,HRI,18,2017,1,2 Tue,,2017_03,"(38.41321399997894, -122.71352626056101)",MAN DOWN
SRP,07/09/2017 12:00:00 AM,0801,171900086,,415V,DISTURBANCE VERBAL,2,PHONE,HRI,8,2017,1,0 Sun,,2017_07,"(38.453538304801114, -122.71669460724866)",OTHER
SRP,11/08/2016 12:00:00 AM,1427,163130251,160015135,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,14,2016,1,2 Tue,,2016_11,"(38.4433491570428, -122.70893543660277)",OUT WITH SUBJECT
SRP,04/13/2017 12:00:00 AM,1453,171030292,,1017,SECURITYCHECK,6,PHONE,HRI,14,2017,1,4 Thu,,2017_04,"(38.42894411183285, -122.67306719778922)",SECURITYCHECK
SRP,02/21/2017 12:00:00 AM,0905,170520100,,CO,COUNTY / CITY ORDINANCE,2,PHONE,HRI,9,2017,1,2 Tue,,2017_02,"(38.45565638022235, -122.71698823942147)",COUNTY / CITY ORDINANCE
SRP,01/18/2017 12:00:00 AM,0521,170180033,,415U,DISTURBANCE UNWANTED GUEST,3,PHONE,HRI,5,2017,1,3 Wed,,2017_01,"(38.452898138354485, -122.77010938666037)",DISTURBANCE UNWANTED GUEST
SRP,06/10/2017 12:00:00 AM,1923,171610266,,CTW,CHECK THE WELFARE,2,PHONE,HRI,19,2017,1,6 Sat,,2017_06,"(38.4722171700572, -122.7205566005609)",CHECK THE WELFARE
SRP,04/11/2017 12:00:00 AM,1513,171010261,,CO,COUNTY / CITY ORDINANCE,9,PHONE,HRI,15,2017,1,2 Tue,,2017_04,"(38.443701544163055, -122.72821944291178)",COUNTY / CITY ORDINANCE
SRP,11/16/2016 12:00:00 AM,0720,163210047,,CO,COUNTY / CITY ORDINANCE,8,PHONE,HRI,7,2016,1,3 Wed,,2016_11,"(38.42978963865065, -122.69078444773714)",COUNTY / CITY ORDINANCE
SRP,03/31/2017 12:00:00 AM,2128,170900349,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,21,2017,1,5 Fri,,2017_03,"(38.44045665915714, -122.714000728771)",OUT WITH SUBJECT
SRP,04/03/2017 12:00:00 AM,0828,170930078,,CTW,CHECK THE WELFARE,8,PHONE,HRI,8,2017,1,1 Mon,,2017_04,"(38.43538834962294, -122.69905676419909)",CHECK THE WELFARE
SRP,06/30/2017 12:00:00 AM,1015,171810116,170008536,OWS,OUT WITH SUBJECT,,OFFICER,HRI,10,2017,1,5 Fri,,2017_06,"(38.4297257392842, -122.72976317497293)",OUT WITH SUBJECT
SRP,07/26/2017 12:00:00 AM,1333,172070224,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,13,2017,1,3 Wed,,2017_07,"(38.436644964531624, -122.71226591294983)",OUT WITH SUBJECT
SRP,03/16/2017 12:00:00 AM,1408,170750246,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,14,2017,1,4 Thu,,2017_03,"(38.43972095592681, -122.71971925262682)",OUT WITH SUBJECT
SRP,06/07/2017 12:00:00 AM,2057,171580328,,CTW,CHECK THE WELFARE,9,PHONE,HRI,20,2017,1,3 Wed,,2017_06,"(38.437465687103575, -122.72817685818787)",CHECK THE WELFARE
SRP,07/20/2017 12:00:00 AM,0937,172010070,,1017,SECURITYCHECK,9,PHONE,HRI,9,2017,1,4 Thu,,2017_07,"(38.44474094699612, -122.71302048247733)",SECURITYCHECK
SRP,12/01/2016 12:00:00 AM,0406,163360024,,CO,COUNTY / CITY ORDINANCE,9,PHONE,HRI,4,2016,1,4 Thu,,2016_12,"(38.433977371938816, -122.71202288314579)",COUNTY / CITY ORDINANCE
SRP,04/16/2017 12:00:00 AM,0708,171060062,,415U,DISTURBANCE UNWANTED GUEST,6,PHONE,HRI,7,2017,1,0 Sun,,2017_04,"(38.4437990464666, -122.70135967505665)",DISTURBANCE UNWANTED GUEST
SRP,07/18/2017 12:00:00 AM,1807,171990343,,1154,SUSPICIOUS VEHICLE,1,OFFICER,HRI,18,2017,1,2 Tue,,2017_07,"(38.459503940590295, -122.7287716350251)",SUSPICIOUS VEHICLE
SRP,12/20/2016 12:00:00 AM,1025,163550128,,1017,SECURITYCHECK,8,OFFICER,HRI,10,2016,1,2 Tue,,2016_12,"(38.41284844403854, -122.71269197525629)",SECURITYCHECK
SRP,11/08/2016 12:00:00 AM,1209,163130180,,CO,COUNTY / CITY ORDINANCE,6,PHONE,HRI,12,2016,1,2 Tue,,2016_11,"(38.45385531723895, -122.67357770338381)",COUNTY / CITY ORDINANCE
SRP,08/02/2017 12:00:00 AM,1917,172140337,,1017,SECURITYCHECK,2,PHONE,HRI,19,2017,1,3 Wed,,2017_08,"(38.461031982402886, -122.72463821266798)",SECURITYCHECK
SRP,02/24/2017 12:00:00 AM,0801,170550062,,CO,COUNTY / CITY ORDINANCE,9,PHONE,HRI,8,2017,1,5 Fri,,2017_02,"(38.435213716743945, -122.7136969931988)",COUNTY / CITY ORDINANCE
SRP,03/09/2017 12:00:00 AM,1433,170680220,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,14,2017,1,4 Thu,,2017_03,"(38.4386847996442, -122.71233511899364)",OUT WITH SUBJECT
SRP,06/06/2017 12:00:00 AM,0059,171570016,,T,TRAFFIC STOP,4,OFFICER,HRI,0,2017,1,2 Tue,,2017_06,"(38.45163601724582, -122.69271716015245)",OTHER
SRP,05/13/2017 12:00:00 AM,2145,171330323,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,21,2017,1,6 Sat,,2017_05,"(38.4452200145732, -122.71681021510098)",OUT WITH SUBJECT
SRP,07/24/2017 12:00:00 AM,0713,172050059,,1066,SUSPICIOUS PERSON,8,PHONE,HRI,7,2017,1,1 Mon,,2017_07,"(38.43393921497164, -122.69938821078918)",SUSPICIOUS PERSON
SRP,04/12/2017 12:00:00 AM,2107,171020338,,647F,DRUNK IN PUBLIC,5,PHONE,HRI,21,2017,1,3 Wed,,2017_04,"(38.42843400422473, -122.74115456443427)",OTHER
SRP,02/22/2017 12:00:00 AM,0852,170530062,170002483,1021,TELEPHONE,9,PHONE,HRI,8,2017,1,3 Wed,,2017_02,"(38.43403895477396, -122.71227834740591)",OTHER
SRP,02/02/2017 12:00:00 AM,1110,170330149,,OWS,OUT WITH SUBJECT,1,OFFICER,HRI,11,2017,1,4 Thu,,2017_02,"(38.459904460097526, -122.7283985433917)",OUT WITH SUBJECT
SRP,11/15/2016 12:00:00 AM,0941,163200088,,OWS,OUT WITH SUBJECT,5,OFFICER,HRI,9,2016,1,2 Tue,,2016_11,"(38.43258199791884, -122.74390313311513)",OUT WITH SUBJECT
SRP,05/01/2017 12:00:00 AM,0240,171210025,,1017,SECURITYCHECK,3,OFFICER,HRI,2,2017,1,1 Mon,,2017_05,"(38.46599338599984, -122.74970307901718)",SECURITYCHECK
SRP,06/11/2017 12:00:00 AM,1922,171620222,,1154,SUSPICIOUS VEHICLE,6,OFFICER,HRI,19,2017,1,0 Sun,,2017_06,"(38.444294965366005, -122.68737718062071)",SUSPICIOUS VEHICLE
SRP,07/03/2017 12:00:00 AM,2153,171840391,,OWS,OUT WITH SUBJECT,6,OFFICER,HRI,21,2017,1,1 Mon,,2017_07,"(38.45771932357871, -122.6749167374418)",OUT WITH SUBJECT
SRP,11/28/2016 12:00:00 AM,1508,163330226,,OWS,OUT WITH SUBJECT,1,OFFICER,HRI,15,2016,1,1 Mon,,2016_11,"(38.459503940590295, -122.7287716350251)",OUT WITH SUBJECT
SRP,06/02/2017 12:00:00 AM,1928,171530324,,1017,SECURITYCHECK,1,OFFICER,HRI,19,2017,1,5 Fri,,2017_06,"(38.467869332602376, -122.73293651513445)",SECURITYCHECK
SRP,04/28/2017 12:00:00 AM,1210,171180213,,1017,SECURITYCHECK,8,OFFICER,HRI,12,2017,1,5 Fri,,2017_04,"(38.41804912456371, -122.69332365608054)",SECURITYCHECK
SRP,05/16/2017 12:00:00 AM,0837,171360071,170006439,OWS,OUT WITH SUBJECT,4,OFFICER,HRI,8,2017,1,2 Tue,,2017_05,"(38.46684855271264, -122.70725460495377)",OUT WITH SUBJECT
SRP,07/03/2017 12:00:00 AM,0902,171840070,,UNWANTED,UNWANTED GUEST,2,PHONE,HRI,9,2017,1,1 Mon,,2017_07,"(38.445832197691736, -122.71904754187695)",UNWANTED GUEST
SRP,04/26/2017 12:00:00 AM,1317,171160200,,647F,DRUNK IN PUBLIC,5,PHONE,HRI,13,2017,1,3 Wed,,2017_04,"(38.432067967683366, -122.74227795017771)",OTHER
SRP,06/18/2017 12:00:00 AM,2120,171690305,,1066,SUSPICIOUS PERSON,9,PHONE,HRI,21,2017,1,0 Sun,,2017_06,"(38.43758822358237, -122.7248474207547)",SUSPICIOUS PERSON
SRP,03/11/2017 12:00:00 AM,0521,170700060,,415U,DISTURBANCE UNWANTED GUEST,1,PHONE,HRI,5,2017,1,6 Sat,,2017_03,"(38.47930913774579, -122.73509399277219)",DISTURBANCE UNWANTED GUEST
SRP,03/15/2017 12:00:00 AM,1844,170740305,170003508,602,TRESPASS,2,PHONE,HRI,18,2017,1,3 Wed,,2017_03,"(38.458789726545554, -122.72225117307792)",OTHER
SRP,02/03/2017 12:00:00 AM,1358,170340183,,CTW,CHECK THE WELFARE,1,PHONE,HRI,13,2017,1,5 Fri,,2017_02,"(38.45953938590472, -122.72706772590558)",CHECK THE WELFARE
SRP,11/21/2016 12:00:00 AM,2323,163260328,,1154O,SUSPICIOUS VEH OCCUPIED,5,OFFICER,HRI,23,2016,1,1 Mon,,2016_11,"(38.439576972829414, -122.76021090037028)",SUSPICIOUS VEH OCCUPIED
SRP,07/11/2017 12:00:00 AM,1911,171920367,,415U,DISTURBANCE UNWANTED GUEST,9,PHONE,HRI,19,2017,1,2 Tue,,2017_07,"(38.44084391923609, -122.71354372732513)",DISTURBANCE UNWANTED GUEST
SRP,04/12/2017 12:00:00 AM,1416,171020215,,602,TRESPASS,4,PHONE,HRI,14,2017,1,3 Wed,,2017_04,"(38.47429320403665, -122.66558266685767)",OTHER
SRP,05/15/2017 12:00:00 AM,0722,171350038,,CTW,CHECK THE WELFARE,9,PHONE,HRI,7,2017,1,1 Mon,,2017_05,"(38.438219446953106, -122.72621543511451)",CHECK THE WELFARE
SRP,12/27/2016 12:00:00 AM,1230,163620142,160017330,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,12,2016,1,2 Tue,,2016_12,"(38.439923617465936, -122.71936517088113)",OUT WITH SUBJECT
SRP,05/14/2017 12:00:00 AM,1127,171340098,,SLEEPER,SUBJ SLEEPING,9,PHONE,HRI,11,2017,1,0 Sun,,2017_05,"(38.44370781306678, -122.72108969376595)",SUBJ SLEEPING
SRP,02/14/2017 12:00:00 AM,2309,170450417,,OWS,OUT WITH SUBJECT,6,OFFICER,HRI,23,2017,1,2 Tue,,2017_02,"(38.429416053699875, -122.67595160944163)",OUT WITH SUBJECT
SRP,05/17/2017 12:00:00 AM,1718,171370315,,488JO,PETTY THEFT JUST OCCURRED,9,PHONE,HRI,17,2017,1,3 Wed,,2017_05,"(38.44546381864081, -122.72219681163942)",OTHER
SRP,06/26/2017 12:00:00 AM,1412,171770279,,1017,SECURITYCHECK,1,OFFICER,HRI,14,2017,1,1 Mon,,2017_06,"(38.45281104284043, -122.73369349078516)",SECURITYCHECK
SRP,08/12/2017 12:00:00 AM,1812,172240266,,1017,SECURITYCHECK,2,OFFICER,HRI,18,2017,1,6 Sat,,2017_08,"(38.45760447485946, -122.71723827561483)",SECURITYCHECK
SRP,12/17/2016 12:00:00 AM,1646,163520221,,OWS,OUT WITH SUBJECT,1,OFFICER,HRI,16,2016,1,6 Sat,,2016_12,"(38.475975262791614, -122.7329707757358)",OUT WITH SUBJECT
SRP,07/25/2017 12:00:00 AM,1051,172060185,,CO,COUNTY / CITY ORDINANCE,1,PHONE,HRI,10,2017,1,2 Tue,,2017_07,"(38.478757629776986, -122.73675112828806)",COUNTY / CITY ORDINANCE
SRP,08/13/2017 12:00:00 AM,1540,172250207,,CTW,CHECK THE WELFARE,5,PHONE,HRI,15,2017,1,0 Sun,,2017_08,"(38.42915361571396, -122.74369291185818)",CHECK THE WELFARE
SRP,04/20/2017 12:00:00 AM,1001,171100128,,CO,COUNTY / CITY ORDINANCE,9,PHONE,HRI,10,2017,1,4 Thu,,2017_04,"(38.43960739702244, -122.70787534933484)",COUNTY / CITY ORDINANCE
